target,gene_id,study,condition,mean,error
MPK3-6,NbL02g04960.1,hamel,EV,0.3086336666666666,0.09510757695776807
MPK3-6,NbL02g04960.1,hamel,p19,1.104506666666667,0.6092056996432139
MPK3-6,NbL02g04960.1,hamel,p19HA,0.4237545333333333,0.3118917876431147
MPK3-6,NbL11g06180.1,hamel,Non-infiltrated,18.7341,1.92955847108434
MPK3-6,NbL11g06180.1,hamel,Mock,20.13893333333334,1.065447818733722
MPK3-6,NbL11g06180.1,hamel,EV,26.94076666666666,0.3882336767692598
MPK3-6,NbL11g06180.1,hamel,p19,26.15503333333334,2.028557900195221
MPK3-6,NbL11g06180.1,hamel,p19HA,31.43326666666667,1.138862582189401
MPK3-6,NbL12g02360.1,hamel,Non-infiltrated,23.5773,2.427313688696485
MPK3-6,NbL12g02360.1,hamel,Mock,50.37573333333334,9.294397917084845
MPK3-6,NbL12g02360.1,hamel,EV,104.3353,10.23586034928183
MPK3-6,NbL12g02360.1,hamel,p19,128.3726666666667,17.56997226646771
MPK3-6,NbL12g02360.1,hamel,p19HA,251.831,13.5721117123804
MPK3-6,NbL09g04280.1,hamel,Non-infiltrated,25.025,1.527691776286478
MPK3-6,NbL09g04280.1,hamel,Mock,27.33256666666666,1.459822564941065
MPK3-6,NbL09g04280.1,hamel,EV,39.73213333333334,2.520424707817668
MPK3-6,NbL09g04280.1,hamel,p19,37.82443333333333,2.27136128223681
MPK3-6,NbL09g04280.1,hamel,p19HA,53.98613333333333,0.2013597306094532
MPK3-6,NbL19g13100.1,hamel,Non-infiltrated,8.8436,0.1014955616435189
MPK3-6,NbL19g13100.1,hamel,Mock,10.63083666666667,1.0443630441619
MPK3-6,NbL19g13100.1,hamel,EV,21.73763333333333,1.843030544450573
MPK3-6,NbL19g13100.1,hamel,p19,20.72973333333333,1.293447847593572
MPK3-6,NbL19g13100.1,hamel,p19HA,26.06263333333333,0.3308445069481697
MPK3-6,NbL16g20410.1,hamel,Non-infiltrated,12.48963333333333,0.6758509015390237
MPK3-6,NbL16g20410.1,hamel,Mock,14.18553333333333,1.09739560526022
MPK3-6,NbL16g20410.1,hamel,EV,28.65223333333334,2.360483912487251
MPK3-6,NbL16g20410.1,hamel,p19,27.21566666666666,1.44075606116295
MPK3-6,NbL16g20410.1,hamel,p19HA,30.5961,1.715792109590592
MPK3-6,NbL19g13090.1,hamel,Non-infiltrated,1.330753333333333e-09,1.330753333333333e-09
MPK3-6,NbL19g13090.1,hamel,Mock,9.459833333333334e-10,9.459833333333336e-10
MPK3-6,NbL19g13090.1,hamel,EV,8.727133333333333e-07,8.727133333333333e-07
MPK3-6,NbL19g13090.1,hamel,p19,0.001644973333333333,0.001644973333333333
MPK3-6,NbL19g13090.1,hamel,p19HA,0.0,0.0
WRKY,NbL17g03780.1,hamel,Non-infiltrated,1.415186333333333,0.3685758669393741
WRKY,NbL17g03780.1,hamel,Mock,11.03748333333333,2.474177202346491
WRKY,NbL17g03780.1,hamel,EV,132.4986666666667,20.46969439873927
WRKY,NbL17g03780.1,hamel,p19,348.9603333333333,43.31835063547292
WRKY,NbL17g03780.1,hamel,p19HA,282.2423333333333,34.61253645879064
ACIF1,NbL12g20360.1,hamel,Non-infiltrated,3.512173333333333,0.2730075856292478
ACIF1,NbL12g20360.1,hamel,Mock,4.61245,0.4435947699195742
ACIF1,NbL12g20360.1,hamel,EV,8.167006666666666,0.5995117220242189
ACIF1,NbL12g20360.1,hamel,p19,11.69599333333333,2.424319138791573
ACIF1,NbL12g20360.1,hamel,p19HA,20.6755,1.147433180334843
ACIF1,NbL02g06170.1,hamel,Non-infiltrated,3.8521,0.3055126796604903
ACIF1,NbL02g06170.1,hamel,Mock,4.75025,0.4560384659580081
ACIF1,NbL02g06170.1,hamel,EV,8.29517,0.8302599199246781
ACIF1,NbL02g06170.1,hamel,p19,15.03686666666667,2.375555494569172
ACIF1,NbL02g06170.1,hamel,p19HA,21.48406666666667,0.5770803824232608
EDS1,NbL11g04240.1,hamel,Non-infiltrated,6.51445,1.13087666791447
EDS1,NbL11g04240.1,hamel,Mock,14.61854,2.448249932421116
EDS1,NbL11g04240.1,hamel,EV,44.5118,5.696191887860989
EDS1,NbL11g04240.1,hamel,p19,59.09316666666666,3.570898863653862
EDS1,NbL11g04240.1,hamel,p19HA,60.33936666666667,6.926411878294402
NRC234,NbL13g08540.1,hamel,Non-infiltrated,9.86884,1.198121308938846
NRC234,NbL13g08540.1,hamel,Mock,11.44184,1.249765019887072
NRC234,NbL13g08540.1,hamel,EV,14.59786666666667,0.6627343191489161
NRC234,NbL13g08540.1,hamel,p19,14.19593333333333,0.7030624849739728
NRC234,NbL13g08540.1,hamel,p19HA,12.65826666666667,0.3515282887304773
NRC234,NbL15g18490.1,hamel,Non-infiltrated,10.28825333333333,1.302544817979192
NRC234,NbL15g18490.1,hamel,Mock,13.29,1.696157056407218
NRC234,NbL15g18490.1,hamel,EV,22.40583333333333,0.634998772527248
NRC234,NbL15g18490.1,hamel,p19,26.01043333333333,1.120927223824594
NRC234,NbL15g18490.1,hamel,p19HA,30.7581,1.572644851834005
NRC234,NbL16g09570.1,hamel,Non-infiltrated,10.23154333333333,1.099626747375874
NRC234,NbL16g09570.1,hamel,Mock,11.09807333333333,1.724537055766304
NRC234,NbL16g09570.1,hamel,EV,14.0035,0.1638296981624515
NRC234,NbL16g09570.1,hamel,p19,12.3299,0.580766358644622
NRC234,NbL16g09570.1,hamel,p19HA,13.96943333333333,0.9910798728883785
NRC234,NbL16g08640.1,hamel,Non-infiltrated,2.82164,0.3631473208400874
NRC234,NbL16g08640.1,hamel,Mock,3.416273333333333,0.4461798690488449
NRC234,NbL16g08640.1,hamel,EV,6.250990000000001,0.1126094642262956
NRC234,NbL16g08640.1,hamel,p19,7.808576666666667,0.8349616973317467
NRC234,NbL16g08640.1,hamel,p19HA,13.0663,0.6738003141386428
NRC234,NbL05g20150.1,hamel,Non-infiltrated,11.71303333333333,0.3094974869759758
NRC234,NbL05g20150.1,hamel,Mock,13.35686666666667,1.271939178752052
NRC234,NbL05g20150.1,hamel,EV,14.59313333333333,0.3530687484203481
NRC234,NbL05g20150.1,hamel,p19,18.6156,0.7458838671893453
NRC234,NbL05g20150.1,hamel,p19HA,16.1732,1.165967968399361
SAG101,NbL12g07280.1,hamel,Non-infiltrated,6.278353333333333,0.2250492873671109
SAG101,NbL12g07280.1,hamel,Mock,9.18779,1.144596320644677
SAG101,NbL12g07280.1,hamel,EV,20.39856666666666,1.917935852536378
SAG101,NbL12g07280.1,hamel,p19,18.03423333333333,2.216878028018481
SAG101,NbL12g07280.1,hamel,p19HA,18.2593,2.90791409948781
SAG101,NbL02g11930.1,hamel,Non-infiltrated,2.938093333333333,0.5538471071915465
SAG101,NbL02g11930.1,hamel,Mock,3.99788,0.7586014018793621
SAG101,NbL02g11930.1,hamel,EV,6.85338,0.4590499223759147
SAG101,NbL02g11930.1,hamel,p19,5.153686666666666,0.3580108539478159
SAG101,NbL02g11930.1,hamel,p19HA,8.761583333333334,0.7785603804529941
COI1,NbL15g12290.1,hamel,Non-infiltrated,19.2894,0.4449267804931501
COI1,NbL15g12290.1,hamel,Mock,18.08653333333333,0.3286622193749141
COI1,NbL15g12290.1,hamel,EV,18.9213,0.2672934779102046
COI1,NbL15g12290.1,hamel,p19,17.42523333333333,0.6443028825361913
COI1,NbL15g12290.1,hamel,p19HA,17.7189,0.6047772923426715
COI1,NbL10g11810.1,hamel,Non-infiltrated,17.50053333333333,1.885543043204737
COI1,NbL10g11810.1,hamel,Mock,17.92233333333333,0.8900964261122378
COI1,NbL10g11810.1,hamel,EV,18.42453333333333,0.3063755937480089
COI1,NbL10g11810.1,hamel,p19,19.04533333333333,0.929892449575636
COI1,NbL10g11810.1,hamel,p19HA,14.68646666666667,0.6078523678584393
EDS5,NbL09g23040.1,hamel,Non-infiltrated,38.1382,1.822645391548595
EDS5,NbL09g23040.1,hamel,Mock,41.26506666666666,1.502171486363805
EDS5,NbL09g23040.1,hamel,EV,34.21663333333333,2.80083189864091
EDS5,NbL09g23040.1,hamel,p19,23.5567,2.95291415892843
EDS5,NbL09g23040.1,hamel,p19HA,21.7012,1.519665858009583
EIN2,NbL05g03910.1,hamel,Non-infiltrated,22.04013333333333,1.779961768628128
EIN2,NbL05g03910.1,hamel,Mock,23.08936666666667,1.834187553417346
EIN2,NbL05g03910.1,hamel,EV,35.14136666666666,2.126895539147244
EIN2,NbL05g03910.1,hamel,p19,32.69603333333333,0.9833348773999173
EIN2,NbL05g03910.1,hamel,p19HA,39.8394,2.179027790093553
EIN3,NbL07g03540.1,hamel,Non-infiltrated,53.7832,10.16315476168695
EIN3,NbL07g03540.1,hamel,Mock,58.17693333333333,7.371941446985169
EIN3,NbL07g03540.1,hamel,EV,51.26583333333333,7.984747450886874
EIN3,NbL07g03540.1,hamel,p19,53.391,2.220750157792032
EIN3,NbL07g03540.1,hamel,p19HA,49.94230000000001,0.8986624449703
EIN3,NbL17g06220.1,hamel,Non-infiltrated,81.02983333333333,10.27797971236457
EIN3,NbL17g06220.1,hamel,Mock,82.61313333333334,8.090769904925269
EIN3,NbL17g06220.1,hamel,EV,74.893,9.211565386150895
EIN3,NbL17g06220.1,hamel,p19,70.81696666666666,1.794862169576757
EIN3,NbL17g06220.1,hamel,p19HA,75.289,2.095733812613935
ETR1,NbL03g04220.1,hamel,Non-infiltrated,15.1869,1.938338872161762
ETR1,NbL03g04220.1,hamel,Mock,19.76476666666666,2.368541954686703
ETR1,NbL03g04220.1,hamel,EV,30.24443333333334,2.286421521601921
ETR1,NbL03g04220.1,hamel,p19,31.49453333333333,0.8108776856660381
ETR1,NbL03g04220.1,hamel,p19HA,34.50373333333334,1.492000363419676
ETR1,NbL05g10790.1,hamel,Non-infiltrated,4.991323333333333,0.4528711597622931
ETR1,NbL05g10790.1,hamel,Mock,5.47223,0.6276637100390622
ETR1,NbL05g10790.1,hamel,EV,8.536273333333332,0.2946423686060406
ETR1,NbL05g10790.1,hamel,p19,9.940863333333333,1.381443064942518
ETR1,NbL05g10790.1,hamel,p19HA,12.52733333333333,0.1455579647807396
ICS,NbL09g06190.1,hamel,Non-infiltrated,10.43282666666667,1.272653205463993
ICS,NbL09g06190.1,hamel,Mock,10.33281666666667,1.195544072913156
ICS,NbL09g06190.1,hamel,EV,6.397446666666666,0.2149533844296892
ICS,NbL09g06190.1,hamel,p19,4.873080000000001,0.9552340358781192
ICS,NbL09g06190.1,hamel,p19HA,2.50136,0.5300828748727253
ICS,NbL11g04020.1,hamel,Non-infiltrated,8.996303333333334,0.407091570138437
ICS,NbL11g04020.1,hamel,Mock,11.97613333333334,0.6235026178328722
ICS,NbL11g04020.1,hamel,EV,17.2555,1.273896526410211
ICS,NbL11g04020.1,hamel,p19,15.8428,0.4687008320880175
ICS,NbL11g04020.1,hamel,p19HA,17.24983333333333,0.4447344988242359
JAZ,NbL16g20890.1,hamel,Non-infiltrated,0.4433656666666667,0.08006643271336898
JAZ,NbL16g20890.1,hamel,Mock,0.540593,0.1332857104506456
JAZ,NbL16g20890.1,hamel,EV,0.2025263333333333,0.2025263333333333
JAZ,NbL16g20890.1,hamel,p19,0.9658043333333334,0.2845122474729535
JAZ,NbL16g20890.1,hamel,p19HA,0.2278213333333333,0.07160772744458366
JAZ,NbL07g13150.1,hamel,Non-infiltrated,0.1604268666666667,0.04934895779802356
JAZ,NbL07g13150.1,hamel,Mock,0.1398526666666667,0.1398526666666667
JAZ,NbL07g13150.1,hamel,EV,0.0305507,0.0305507
JAZ,NbL07g13150.1,hamel,p19,0.1553896666666667,0.08981537611555038
JAZ,NbL07g13150.1,hamel,p19HA,0.09113433333333333,0.04761956949383077
NPR1,NbL18g20120.1,hamel,Non-infiltrated,1.098809,0.1390154177576478
NPR1,NbL18g20120.1,hamel,Mock,1.33022,0.2049128332568102
NPR1,NbL18g20120.1,hamel,EV,1.882593333333333,0.09532592517836434
NPR1,NbL18g20120.1,hamel,p19,5.36966,0.476543484934306
NPR1,NbL18g20120.1,hamel,p19HA,3.748306666666667,0.3510873547676957
NPR1,NbL05g11340.1,hamel,Non-infiltrated,7.529683333333334,0.4507761739242411
NPR1,NbL05g11340.1,hamel,Mock,9.527336666666665,1.501236828644228
NPR1,NbL05g11340.1,hamel,EV,12.35436666666667,0.2960954594570998
NPR1,NbL05g11340.1,hamel,p19,20.55563333333333,3.00170758643217
NPR1,NbL05g11340.1,hamel,p19HA,25.37433333333333,1.617579781992564
NPR1,NbL05g11410.1,hamel,Non-infiltrated,0.05415909999999999,0.02926526029515769
NPR1,NbL05g11410.1,hamel,Mock,0.175178,0.05069177421436342
NPR1,NbL05g11410.1,hamel,EV,0.1993330333333333,0.06491114761015844
NPR1,NbL05g11410.1,hamel,p19,0.340954,0.1038449331760261
NPR1,NbL05g11410.1,hamel,p19HA,0.2411343333333333,0.09495280905855873
PAL,NbL14g10160.1,hamel,Non-infiltrated,44.42913333333333,0.3049050799474763
PAL,NbL14g10160.1,hamel,Mock,44.18516666666667,3.372859284214375
PAL,NbL14g10160.1,hamel,EV,30.63573333333333,6.546289141270122
PAL,NbL14g10160.1,hamel,p19,41.7534,10.86573407291626
PAL,NbL14g10160.1,hamel,p19HA,89.08826666666666,4.004122743012645
PAL,NbL15g02170.1,hamel,Non-infiltrated,57.90166666666667,1.911724968305967
PAL,NbL15g02170.1,hamel,Mock,70.20223333333333,5.97850435514138
PAL,NbL15g02170.1,hamel,EV,63.219,4.343438178448038
PAL,NbL15g02170.1,hamel,p19,118.189,44.44008693402089
PAL,NbL15g02170.1,hamel,p19HA,198.6276666666667,6.00617197370986
PYL8,NbL03g12610.1,hamel,Non-infiltrated,8.099876666666667,1.515044228136958
PYL8,NbL03g12610.1,hamel,Mock,10.84744,0.5493293847349998
PYL8,NbL03g12610.1,hamel,EV,11.85426666666667,0.7502243938390112
PYL8,NbL03g12610.1,hamel,p19,9.814316666666668,0.9416089122406984
PYL8,NbL03g12610.1,hamel,p19HA,11.4689,0.3972038561410667
PYL8,NbL13g12750.1,hamel,Non-infiltrated,15.92473333333333,1.701281335085738
PYL8,NbL13g12750.1,hamel,Mock,16.724,0.5935795004321949
PYL8,NbL13g12750.1,hamel,EV,27.97386666666667,2.567600450701869
PYL8,NbL13g12750.1,hamel,p19,27.8794,1.348799358689053
PYL8,NbL13g12750.1,hamel,p19HA,43.9921,0.8261940873668862
EAH,NbL12g17000.1,hamel,Non-infiltrated,1.000366666666667,0.5062356938664484
EAH,NbL12g17000.1,hamel,Mock,7.411126666666667,2.643473535516817
EAH,NbL12g17000.1,hamel,EV,20.69446666666667,1.144161773721026
EAH,NbL12g17000.1,hamel,p19,22.56586666666666,3.518500846635934
EAH,NbL12g17000.1,hamel,p19HA,89.435,4.608157810159427
EAH,NbL12g16980.1,hamel,Non-infiltrated,1.40658,0.07570589959397703
EAH,NbL12g16980.1,hamel,Mock,9.785043333333332,2.648728447112774
EAH,NbL12g16980.1,hamel,EV,22.3141,2.702638907315096
EAH,NbL12g16980.1,hamel,p19,27.2149,2.870031676364103
EAH,NbL12g16980.1,hamel,p19HA,97.60243333333334,6.294916631784027
EAS,NbL17g23470.1,hamel,Non-infiltrated,1.466143333333333,0.3078067728480176
EAS,NbL17g23470.1,hamel,Mock,13.13962,3.578340050377177
EAS,NbL17g23470.1,hamel,EV,71.95506666666667,11.89442442412037
EAS,NbL17g23470.1,hamel,p19,125.1115333333333,22.78753187054516
EAS,NbL17g23470.1,hamel,p19HA,530.292,37.74906041656314
PR3,NbL02g16530.1,hamel,Non-infiltrated,111.3462666666667,55.95098837394306
PR3,NbL02g16530.1,hamel,Mock,1646.084333333333,535.2603980980764
PR3,NbL02g16530.1,hamel,EV,11176.71,1565.727399357883
PR3,NbL02g16530.1,hamel,p19,10582.32,812.7620154346126
PR3,NbL02g16530.1,hamel,p19HA,13794.8,539.1920993486458
PRp27,NbL17g22800.1,hamel,Non-infiltrated,11.89128,2.138864728245649
PRp27,NbL17g22800.1,hamel,Mock,232.2453333333334,58.78851538164387
PRp27,NbL17g22800.1,hamel,EV,1921.003333333333,290.1163138198962
PRp27,NbL17g22800.1,hamel,p19,2325.58,188.3532619839646
PRp27,NbL17g22800.1,hamel,p19HA,2346.963333333333,440.7083584916951
SQS,NbL17g01610.1,hamel,Non-infiltrated,4.335783333333333,0.2958263978154155
SQS,NbL17g01610.1,hamel,Mock,4.0764,0.1371484775708429
SQS,NbL17g01610.1,hamel,EV,2.512173333333333,0.5705452772080796
SQS,NbL17g01610.1,hamel,p19,2.603166666666667,0.3109332370640217
SQS,NbL17g01610.1,hamel,p19HA,1.9834,0.0773505793988212
SQS,NbL09g23050.1,hamel,Non-infiltrated,0.008753233333333334,0.008753233333333334
SQS,NbL09g23050.1,hamel,Mock,0.0,0.0
SQS,NbL09g23050.1,hamel,EV,0.0,0.0
SQS,NbL09g23050.1,hamel,p19,0.027737,0.01478306635354565
SQS,NbL09g23050.1,hamel,p19HA,0.0087166,0.008716600000000001
