target,gene_id,study,condition,mean,error
CORE,NbL07g07860.1,main,p19o_ag_7,53.11461966345723,6.40633380981376
CORE,NbL07g07860.1,main,p19o_ag_10,48.63053305200501,1.060327698631407
CRT3a,NbL10g04730.1,main,wt_mock_2,593.3929962538223,77.11878386181323
CRT3a,NbL10g04730.1,main,wt_mock_5,444.6557280873099,20.77229167665112
CRT3a,NbL10g04730.1,main,wt_mock_7,500.0810333111538,77.09389976886281
CRT3a,NbL10g04730.1,main,wt_mock_10,484.9777766160735,41.81944942297796
CRT3a,NbL10g04730.1,main,wt_ag_2,3425.139382519839,628.5627994178619
CRT3a,NbL10g04730.1,main,wt_ag_5,2658.732049297368,175.8517095677416
CRT3a,NbL10g04730.1,main,wt_ag_7,3198.547003614083,66.82451715066941
CRT3a,NbL10g04730.1,main,wt_ag_10,3066.126004102855,76.70058771213996
CRT3a,NbL10g04730.1,main,p19o_ag_2,4048.991548001087,451.9449967429913
CRT3a,NbL10g04730.1,main,p19o_ag_5,2883.415008114154,115.9326340471974
CRT3a,NbL10g04730.1,main,p19o_ag_7,3116.473271753004,31.67408019520326
CRT3a,NbL10g04730.1,main,p19o_ag_10,3044.298443089841,44.29117561726989
CRT3a,NbL12g10910.1,main,wt_mock_2,840.2639693929933,191.2727563805577
CRT3a,NbL12g10910.1,main,wt_mock_5,616.7858264041926,45.31258418399251
CRT3a,NbL12g10910.1,main,wt_mock_7,760.7697205098766,101.794717641232
CRT3a,NbL12g10910.1,main,wt_mock_10,727.010956028369,69.89835318243796
CRT3a,NbL12g10910.1,main,wt_ag_2,7643.400553353487,1075.557229539192
CRT3a,NbL12g10910.1,main,wt_ag_5,7681.933122616118,650.1316029332296
CRT3a,NbL12g10910.1,main,wt_ag_7,9146.973555019818,479.6772352145755
CRT3a,NbL12g10910.1,main,wt_ag_10,8487.358532693232,454.9603777069886
CRT3a,NbL12g10910.1,main,p19o_ag_2,8718.212483567115,1166.368846391161
CRT3a,NbL12g10910.1,main,p19o_ag_5,7920.851478401928,706.9065810465958
CRT3a,NbL12g10910.1,main,p19o_ag_7,8692.884457777784,392.7920384910245
CRT3a,NbL12g10910.1,main,p19o_ag_10,8388.165376326044,494.9598913082584
CSPR,NbL12g13540.1,main,wt_mock_2,70.01219967812405,3.624660397589145
CSPR,NbL12g13540.1,main,wt_mock_5,68.20904302859644,12.74772493430249
CSPR,NbL12g13540.1,main,wt_mock_7,51.41535808207544,17.17339381063449
CSPR,NbL12g13540.1,main,wt_mock_10,46.8771238276104,7.485916178466467
CSPR,NbL12g13540.1,main,wt_ag_2,324.3094597151645,18.71949698926694
CSPR,NbL12g13540.1,main,wt_ag_5,359.9167600273657,17.60875606942249
CSPR,NbL12g13540.1,main,wt_ag_7,382.1227878031541,24.2400557051317
CSPR,NbL12g13540.1,main,wt_ag_10,444.1919026580079,11.01261469405522
CSPR,NbL12g13540.1,main,p19o_ag_2,436.8763386313693,89.3673055727934
CSPR,NbL12g13540.1,main,p19o_ag_5,392.2566427711167,32.6111663954796
CSPR,NbL12g13540.1,main,p19o_ag_7,439.5499963916806,33.42436640589784
CSPR,NbL12g13540.1,main,p19o_ag_10,476.1188512368296,35.63961409345448
HevaA,NbL17g08820.1,main,wt_mock_2,413.1076306859732,6.402884620498378
HevaA,NbL17g08820.1,main,wt_mock_5,409.0161336793474,8.433601984222893
HevaA,NbL17g08820.1,main,wt_mock_7,431.2697729645458,69.22624621305478
HevaA,NbL17g08820.1,main,wt_mock_10,328.9798870853688,13.02645555050951
HevaA,NbL17g08820.1,main,wt_ag_2,494.8913572308315,6.805857124117638
HevaA,NbL17g08820.1,main,wt_ag_5,627.831770203066,21.52141721341397
HevaA,NbL17g08820.1,main,wt_ag_7,723.0411853470923,55.73868558357523
HevaA,NbL17g08820.1,main,wt_ag_10,762.6076310830118,38.71920493210327
HevaA,NbL17g08820.1,main,p19o_ag_2,512.9763580638324,22.23004786997182
HevaA,NbL17g08820.1,main,p19o_ag_5,695.5755594501879,41.54628527986015
HevaA,NbL17g08820.1,main,p19o_ag_7,751.6841901761612,49.81127608918588
HevaA,NbL17g08820.1,main,p19o_ag_10,704.3217046770404,25.73844207964169
LIK1,NbL15g22260.1,main,wt_mock_2,2075.627902421491,141.351552185651
LIK1,NbL15g22260.1,main,wt_mock_5,1824.048755333449,42.84151750973621
LIK1,NbL15g22260.1,main,wt_mock_7,2284.116908089301,313.4591691313557
LIK1,NbL15g22260.1,main,wt_mock_10,3063.266558506789,328.1581185322492
LIK1,NbL15g22260.1,main,wt_ag_2,2095.310603147531,111.1147771393126
LIK1,NbL15g22260.1,main,wt_ag_5,2074.669601320964,61.55029523926114
LIK1,NbL15g22260.1,main,wt_ag_7,1584.370689010529,174.4357146801253
LIK1,NbL15g22260.1,main,wt_ag_10,1546.896532729106,91.18722347629092
LIK1,NbL15g22260.1,main,p19o_ag_2,2029.389964407666,135.344130664919
LIK1,NbL15g22260.1,main,p19o_ag_5,2226.827699181706,25.73041149439383
LIK1,NbL15g22260.1,main,p19o_ag_7,1618.059527525417,178.6316648625194
LIK1,NbL15g22260.1,main,p19o_ag_10,1431.495455282016,46.05927338159494
LIK1,NbL05g11890.1,main,wt_mock_2,48.01231508389017,5.586140301673062
LIK1,NbL05g11890.1,main,wt_mock_5,50.51508036628466,10.85216985059497
LIK1,NbL05g11890.1,main,wt_mock_7,51.32609149987636,10.46464204373195
LIK1,NbL05g11890.1,main,wt_mock_10,41.97914157678776,7.088041573362922
LIK1,NbL05g11890.1,main,wt_ag_2,79.15917244140881,10.57444101484101
LIK1,NbL05g11890.1,main,wt_ag_5,80.45891495470595,8.727442187735763
LIK1,NbL05g11890.1,main,wt_ag_7,63.15346354287411,24.59148437502102
LIK1,NbL05g11890.1,main,wt_ag_10,47.58582535818502,3.558542556456505
LIK1,NbL05g11890.1,main,p19o_ag_2,99.47729153155323,22.16167309428327
LIK1,NbL05g11890.1,main,p19o_ag_5,90.23939760008814,16.40995505569091
LIK1,NbL05g11890.1,main,p19o_ag_7,87.33197683490717,30.72832128868794
LIK1,NbL05g11890.1,main,p19o_ag_10,48.06195159985654,5.905256218385769
LYK3,NbL03g23360.1,main,wt_mock_2,128.5837173750952,14.54133243290201
LYK3,NbL03g23360.1,main,wt_mock_5,115.1191961014014,6.589788458521547
LYK3,NbL03g23360.1,main,wt_mock_7,127.3382551596723,13.82225717541995
LYK3,NbL03g23360.1,main,wt_mock_10,140.6955573748286,9.224207213353223
LYK3,NbL03g23360.1,main,wt_ag_2,117.3204113097186,7.384053916272846
LYK3,NbL03g23360.1,main,wt_ag_5,113.4578783295507,4.895398115231718
LYK3,NbL03g23360.1,main,wt_ag_7,90.77904938906788,6.214890848222849
LYK3,NbL03g23360.1,main,wt_ag_10,68.16732318845494,2.100196967644055
LYK3,NbL03g23360.1,main,p19o_ag_2,84.77936895419565,5.916372829798491
LYK3,NbL03g23360.1,main,p19o_ag_5,121.1253164116244,18.48518627132693
LYK3,NbL03g23360.1,main,p19o_ag_7,97.26530115943207,7.028997681020012
LYK3,NbL03g23360.1,main,p19o_ag_10,88.36580055323545,8.450809518102474
LYK3,NbL13g20290.1,main,wt_mock_2,296.9705151009844,28.91586719123598
LYK3,NbL13g20290.1,main,wt_mock_5,281.6547086866566,2.649375726258187
LYK3,NbL13g20290.1,main,wt_mock_7,275.0689977236254,38.27473055472516
LYK3,NbL13g20290.1,main,wt_mock_10,269.7632504133311,4.775335611240195
LYK3,NbL13g20290.1,main,wt_ag_2,323.7512192037557,7.21913020073221
LYK3,NbL13g20290.1,main,wt_ag_5,352.7843871572004,39.43578218275341
LYK3,NbL13g20290.1,main,wt_ag_7,298.5152288796084,33.39254377478621
LYK3,NbL13g20290.1,main,wt_ag_10,305.5174911519621,21.19982345754109
LYK3,NbL13g20290.1,main,p19o_ag_2,312.6044959828232,7.19590993608829
LYK3,NbL13g20290.1,main,p19o_ag_5,354.6760207775654,30.70720191791957
LYK3,NbL13g20290.1,main,p19o_ag_7,320.2754284064079,51.00658319301263
LYK3,NbL13g20290.1,main,p19o_ag_10,281.4367926432479,14.91569597770818
LYM3,NbL04g07070.1,main,wt_mock_2,98.82768188446335,12.73134561997104
LYM3,NbL04g07070.1,main,wt_mock_5,53.7536763753994,2.235686711048458
LYM3,NbL04g07070.1,main,wt_mock_7,41.65226969428243,5.106344574791194
LYM3,NbL04g07070.1,main,wt_mock_10,41.72663142183934,7.345895974726739
LYM3,NbL04g07070.1,main,wt_ag_2,146.6518571991794,14.23618684018198
LYM3,NbL04g07070.1,main,wt_ag_5,136.387554363117,7.457838634377798
LYM3,NbL04g07070.1,main,wt_ag_7,111.1750747427881,15.17407203554417
LYM3,NbL04g07070.1,main,wt_ag_10,100.4118376241386,3.149620782654627
LYM3,NbL04g07070.1,main,p19o_ag_2,151.7999703267424,14.98121308841058
LYM3,NbL04g07070.1,main,p19o_ag_5,132.501512793076,8.142876650971074
LYM3,NbL04g07070.1,main,p19o_ag_7,123.7959106804019,6.457309243751642
LYM3,NbL04g07070.1,main,p19o_ag_10,103.5611565807914,6.407488857728088
LYM3,NbL14g16690.1,main,wt_mock_2,80.67678928384687,8.445839697725162
LYM3,NbL14g16690.1,main,wt_mock_5,52.36079784549883,9.852238698636814
LYM3,NbL14g16690.1,main,wt_mock_7,38.60779195563771,11.45164446729387
LYM3,NbL14g16690.1,main,wt_mock_10,34.70342668479999,8.44484127126763
LYM3,NbL14g16690.1,main,wt_ag_2,99.39425187723015,6.800075323874657
LYM3,NbL14g16690.1,main,wt_ag_5,60.35797402918988,4.124612324945559
LYM3,NbL14g16690.1,main,wt_ag_7,36.18554945342306,8.080580183212945
LYM3,NbL14g16690.1,main,wt_ag_10,29.60264920724518,3.572179319576226
LYM3,NbL14g16690.1,main,p19o_ag_2,96.2368450152215,3.787894300487933
LYM3,NbL14g16690.1,main,p19o_ag_5,56.78588532324238,4.366911017925294
LYM3,NbL14g16690.1,main,p19o_ag_7,34.80873137204162,5.681225259628231
LYM3,NbL14g16690.1,main,p19o_ag_10,21.46310674671964,3.03290811886795
SOBIR1,NbL11g04700.1,main,wt_mock_2,196.7699138595693,69.31301886876919
SOBIR1,NbL11g04700.1,main,wt_mock_5,194.4019417512568,28.9148430341896
SOBIR1,NbL11g04700.1,main,wt_mock_7,306.9379715450943,40.09907231211749
SOBIR1,NbL11g04700.1,main,wt_mock_10,248.9037549774207,41.32902170754322
SOBIR1,NbL11g04700.1,main,wt_ag_2,1330.478627616329,239.9576016767871
SOBIR1,NbL11g04700.1,main,wt_ag_5,1868.819250226,123.7052695335981
SOBIR1,NbL11g04700.1,main,wt_ag_7,2710.060063091168,16.75239183514932
SOBIR1,NbL11g04700.1,main,wt_ag_10,2888.905433435181,108.0859808155304
SOBIR1,NbL11g04700.1,main,p19o_ag_2,1916.586213746944,448.4895601827247
SOBIR1,NbL11g04700.1,main,p19o_ag_5,2311.1774029613,293.1968660682224
SOBIR1,NbL11g04700.1,main,p19o_ag_7,2911.756836843835,72.77453782945325
SOBIR1,NbL11g04700.1,main,p19o_ag_10,2888.704084817803,185.2229490506281
SOBIR1,NbL09g04840.1,main,wt_mock_2,71.36595459636271,27.64435308421041
SOBIR1,NbL09g04840.1,main,wt_mock_5,31.3212926965108,12.17228933718079
SOBIR1,NbL09g04840.1,main,wt_mock_7,83.84007036403209,38.57186706617055
SOBIR1,NbL09g04840.1,main,wt_mock_10,54.95864582109116,31.57185203896361
SOBIR1,NbL09g04840.1,main,wt_ag_2,819.46433402906,151.826127787756
SOBIR1,NbL09g04840.1,main,wt_ag_5,1218.762089027252,75.35657412333391
SOBIR1,NbL09g04840.1,main,wt_ag_7,1625.299501273479,18.34401044587799
SOBIR1,NbL09g04840.1,main,wt_ag_10,1672.32379996716,80.23851557344493
SOBIR1,NbL09g04840.1,main,p19o_ag_2,1202.07815158218,311.3737068911325
SOBIR1,NbL09g04840.1,main,p19o_ag_5,1448.820012365046,164.1331846099029
SOBIR1,NbL09g04840.1,main,p19o_ag_7,1716.033299951787,92.68848038062195
SOBIR1,NbL09g04840.1,main,p19o_ag_10,1523.744627365513,68.6060082242663
WAK1,NbL19g15890.1,main,wt_mock_2,69.08044623398148,15.03567242203611
WAK1,NbL19g15890.1,main,wt_mock_5,64.86125393431574,13.4214089712441
WAK1,NbL19g15890.1,main,wt_mock_7,105.8909418945421,31.75497279268184
WAK1,NbL19g15890.1,main,wt_mock_10,101.7962503191785,10.18394277773265
WAK1,NbL19g15890.1,main,wt_ag_2,146.9775044344196,25.59992528217863
WAK1,NbL19g15890.1,main,wt_ag_5,122.6584998936661,0.4803230621410313
WAK1,NbL19g15890.1,main,wt_ag_7,107.8654736993964,8.707845655362425
WAK1,NbL19g15890.1,main,wt_ag_10,91.95913007169712,12.42456740108951
WAK1,NbL19g15890.1,main,p19o_ag_2,210.3287168833346,36.40351018400386
WAK1,NbL19g15890.1,main,p19o_ag_5,134.7405930321092,3.591118798801823
WAK1,NbL19g15890.1,main,p19o_ag_7,118.4014432859829,33.10895796049276
WAK1,NbL19g15890.1,main,p19o_ag_10,83.90012255739377,10.22718255570385
NOA1,NbL13g10330.1,main,wt_mock_2,667.7330522391991,44.17573879858397
NOA1,NbL13g10330.1,main,wt_mock_5,573.3369202148815,54.83612402948161
NOA1,NbL13g10330.1,main,wt_mock_7,517.8869355019065,22.64785032198825
NOA1,NbL13g10330.1,main,wt_mock_10,522.007679040974,39.11126497789601
NOA1,NbL13g10330.1,main,wt_ag_2,546.2136091188282,9.23010626502278
NOA1,NbL13g10330.1,main,wt_ag_5,441.8548586323702,17.26844157913587
NOA1,NbL13g10330.1,main,wt_ag_7,331.4992741403614,14.8739673981772
NOA1,NbL13g10330.1,main,wt_ag_10,255.5178206721044,12.20150729583777
NOA1,NbL13g10330.1,main,p19o_ag_2,566.5567927630781,66.54861911200881
NOA1,NbL13g10330.1,main,p19o_ag_5,404.3882372653929,33.02908019349006
NOA1,NbL13g10330.1,main,p19o_ag_7,328.5976111449494,10.31738435833747
NOA1,NbL13g10330.1,main,p19o_ag_10,259.5866231566104,22.44236954517537
NOA1,NbL03g10660.1,main,wt_mock_2,378.3096538893622,23.82515621125095
NOA1,NbL03g10660.1,main,wt_mock_5,258.0094621795261,13.65847497076133
NOA1,NbL03g10660.1,main,wt_mock_7,200.84882555683,36.93409282939421
NOA1,NbL03g10660.1,main,wt_mock_10,151.4941321492662,18.20204397544877
NOA1,NbL03g10660.1,main,wt_ag_2,303.1391180729111,16.97133462456204
NOA1,NbL03g10660.1,main,wt_ag_5,226.4063182999782,11.81146868713134
NOA1,NbL03g10660.1,main,wt_ag_7,169.4073495793105,10.87195177608015
NOA1,NbL03g10660.1,main,wt_ag_10,123.4272388715918,7.127318819463556
NOA1,NbL03g10660.1,main,p19o_ag_2,297.5309153346815,12.72567361164798
NOA1,NbL03g10660.1,main,p19o_ag_5,188.7490643901801,10.70373847455575
NOA1,NbL03g10660.1,main,p19o_ag_7,134.0259417986089,5.876257785578889
NOA1,NbL03g10660.1,main,p19o_ag_10,110.2475614015131,3.092004181883885
Peroxidase 72-like,NbL02g14280.1,main,wt_mock_2,0.0,0.0
Peroxidase 72-like,NbL02g14280.1,main,wt_mock_5,0.7299565267559945,0.3669353554967824
Peroxidase 72-like,NbL02g14280.1,main,wt_mock_7,0.3461659210577432,0.3461659210577433
Peroxidase 72-like,NbL02g14280.1,main,wt_mock_10,0.0,0.0
Peroxidase 72-like,NbL02g14280.1,main,wt_ag_2,8.428404570800156,2.933383610087075
Peroxidase 72-like,NbL02g14280.1,main,wt_ag_5,7.967878848471542,1.982437658185021
Peroxidase 72-like,NbL02g14280.1,main,wt_ag_7,6.641985509225648,1.460985490557487
Peroxidase 72-like,NbL02g14280.1,main,wt_ag_10,13.27757598701949,1.542357096287576
Peroxidase 72-like,NbL02g14280.1,main,p19o_ag_2,10.8140180786746,2.842917305254685
Peroxidase 72-like,NbL02g14280.1,main,p19o_ag_5,9.482028710419492,1.740680186376959
Peroxidase 72-like,NbL02g14280.1,main,p19o_ag_7,8.948019509558527,0.4047813709765566
Peroxidase 72-like,NbL02g14280.1,main,p19o_ag_10,7.276430492378801,1.287732400769715
RbohA,NbL10g23180.1,main,wt_mock_2,84.4226890772217,14.4416169728498
RbohA,NbL10g23180.1,main,wt_mock_5,79.42169410409501,9.61076978481879
RbohA,NbL10g23180.1,main,wt_mock_7,82.17738439289356,14.19344428016097
RbohA,NbL10g23180.1,main,wt_mock_10,49.50818973778698,7.232979345845044
RbohA,NbL10g23180.1,main,wt_ag_2,110.2547914784661,9.911483421687807
RbohA,NbL10g23180.1,main,wt_ag_5,114.657891214589,11.26671170322464
RbohA,NbL10g23180.1,main,wt_ag_7,162.8668753065428,15.98888478004152
RbohA,NbL10g23180.1,main,wt_ag_10,166.7481496783741,6.6519736097429
RbohA,NbL10g23180.1,main,p19o_ag_2,108.0876901092456,3.347221534264992
RbohA,NbL10g23180.1,main,p19o_ag_5,132.5893624561981,7.119040278758209
RbohA,NbL10g23180.1,main,p19o_ag_7,181.83505842937,35.22255712008271
RbohA,NbL10g23180.1,main,p19o_ag_10,157.3519536334252,27.31377371763448
RbohA,NbL17g26900.1,main,wt_mock_2,111.7898924826474,1.931490831816576
RbohA,NbL17g26900.1,main,wt_mock_5,127.3201634914644,16.1827435324605
RbohA,NbL17g26900.1,main,wt_mock_7,147.4515379746458,15.5856420095135
RbohA,NbL17g26900.1,main,wt_mock_10,155.0866419237995,15.22435423442408
RbohA,NbL17g26900.1,main,wt_ag_2,165.5514439487189,18.63487248382013
RbohA,NbL17g26900.1,main,wt_ag_5,271.2474307235105,23.74758713762223
RbohA,NbL17g26900.1,main,wt_ag_7,352.545321363697,38.33132080530075
RbohA,NbL17g26900.1,main,wt_ag_10,362.2431816350018,23.82738408655362
RbohA,NbL17g26900.1,main,p19o_ag_2,158.0661467761216,16.1423796990265
RbohA,NbL17g26900.1,main,p19o_ag_5,323.7326228027245,21.69638809123719
RbohA,NbL17g26900.1,main,p19o_ag_7,310.3921547741776,46.54497165312198
RbohA,NbL17g26900.1,main,p19o_ag_10,337.8383074944129,27.44347081629441
RbohB,NbL07g17410.1,main,wt_mock_2,426.5732264716817,46.59740252616619
RbohB,NbL07g17410.1,main,wt_mock_5,319.5285092330985,32.83226769900133
RbohB,NbL07g17410.1,main,wt_mock_7,389.9492479669303,81.28015337050883
RbohB,NbL07g17410.1,main,wt_mock_10,293.0715973498714,24.94254108526944
RbohB,NbL07g17410.1,main,wt_ag_2,906.8125912393003,125.0373727729271
RbohB,NbL07g17410.1,main,wt_ag_5,887.8529742331583,58.68271427509255
RbohB,NbL07g17410.1,main,wt_ag_7,788.7058222556248,83.78992323017832
RbohB,NbL07g17410.1,main,wt_ag_10,772.2744736030244,40.65932398715745
RbohB,NbL07g17410.1,main,p19o_ag_2,1088.751785750228,181.3293127919383
RbohB,NbL07g17410.1,main,p19o_ag_5,873.3677835737184,32.91621568018924
RbohB,NbL07g17410.1,main,p19o_ag_7,860.0249605718392,57.20010488814475
RbohB,NbL07g17410.1,main,p19o_ag_10,757.0799760195299,24.47489016384241
RbohB,NbL03g20890.1,main,wt_mock_2,1702.412657799039,130.4935175172737
RbohB,NbL03g20890.1,main,wt_mock_5,1363.104056131521,119.488212267704
RbohB,NbL03g20890.1,main,wt_mock_7,1475.869307862542,504.798984695747
RbohB,NbL03g20890.1,main,wt_mock_10,1298.422568644942,100.1635429455092
RbohB,NbL03g20890.1,main,wt_ag_2,2352.908296155367,72.49268303639575
RbohB,NbL03g20890.1,main,wt_ag_5,2196.31934533682,89.76048453097016
RbohB,NbL03g20890.1,main,wt_ag_7,2098.884826045236,173.9865921080483
RbohB,NbL03g20890.1,main,wt_ag_10,2064.876799686871,84.68550155840944
RbohB,NbL03g20890.1,main,p19o_ag_2,2554.866318983611,208.2527477713632
RbohB,NbL03g20890.1,main,p19o_ag_5,2121.335183748652,92.79152833020981
RbohB,NbL03g20890.1,main,p19o_ag_7,2193.186648182202,78.64192229400919
RbohB,NbL03g20890.1,main,p19o_ag_10,2143.652340065718,59.07674915284685
CDPK,NbL14g12510.1,main,wt_mock_2,256.6708134077546,5.692118841405176
CDPK,NbL14g12510.1,main,wt_mock_5,273.860081928895,9.170497455003028
CDPK,NbL14g12510.1,main,wt_mock_7,329.1747704138212,31.05629070384841
CDPK,NbL14g12510.1,main,wt_mock_10,304.9514953216184,13.8467054610651
CDPK,NbL14g12510.1,main,wt_ag_2,256.9478970975372,8.034388510818086
CDPK,NbL14g12510.1,main,wt_ag_5,271.3691786857774,16.14134554593119
CDPK,NbL14g12510.1,main,wt_ag_7,277.938828792574,4.516878004707559
CDPK,NbL14g12510.1,main,wt_ag_10,310.6108259902986,4.44846835280741
CDPK,NbL14g12510.1,main,p19o_ag_2,253.3780502039185,7.829911628130777
CDPK,NbL14g12510.1,main,p19o_ag_5,249.7991911266991,13.11112323454348
CDPK,NbL14g12510.1,main,p19o_ag_7,284.028229713817,10.93046173432751
CDPK,NbL14g12510.1,main,p19o_ag_10,320.7487904089344,9.749661313061997
CDPK,NbL04g02620.1,main,wt_mock_2,164.3671727470781,18.8710390824998
CDPK,NbL04g02620.1,main,wt_mock_5,146.1053996517924,9.015865525610218
CDPK,NbL04g02620.1,main,wt_mock_7,166.100187294016,12.98649016576421
CDPK,NbL04g02620.1,main,wt_mock_10,160.8416890279661,5.941721259942445
CDPK,NbL04g02620.1,main,wt_ag_2,238.3266100664194,26.66942586045553
CDPK,NbL04g02620.1,main,wt_ag_5,310.5303695712669,26.5975456377729
CDPK,NbL04g02620.1,main,wt_ag_7,339.2017045981078,45.49029438927585
CDPK,NbL04g02620.1,main,wt_ag_10,289.5822716485984,5.681518020351692
CDPK,NbL04g02620.1,main,p19o_ag_2,314.1794052097561,35.02229134463285
CDPK,NbL04g02620.1,main,p19o_ag_5,299.183541744291,31.51892651401413
CDPK,NbL04g02620.1,main,p19o_ag_7,339.0746748596784,61.76658558014383
CDPK,NbL04g02620.1,main,p19o_ag_10,286.884672455963,14.81454752264531
CNGC2,NbL02g23770.1,main,wt_mock_2,429.3206375941831,67.42708433382437
CNGC2,NbL02g23770.1,main,wt_mock_5,568.679579918316,78.36147093742971
CNGC2,NbL02g23770.1,main,wt_mock_7,548.1736893222966,243.7904749235533
CNGC2,NbL02g23770.1,main,wt_mock_10,437.640786602394,75.39864620489897
CNGC2,NbL02g23770.1,main,wt_ag_2,173.2458989734691,20.28754648370705
CNGC2,NbL02g23770.1,main,wt_ag_5,107.8866536295929,13.82739914733548
CNGC2,NbL02g23770.1,main,wt_ag_7,72.07886085372365,11.85102381106704
CNGC2,NbL02g23770.1,main,wt_ag_10,67.0938978442915,23.63388192986642
CNGC2,NbL02g23770.1,main,p19o_ag_2,146.4922708186995,15.41041351767932
CNGC2,NbL02g23770.1,main,p19o_ag_5,102.8155110625823,21.96268573907805
CNGC2,NbL02g23770.1,main,p19o_ag_7,58.10010335190128,4.828984109456065
CNGC2,NbL02g23770.1,main,p19o_ag_10,48.22498840512154,3.790171640373879
CNGC2,NbL19g10480.1,main,wt_mock_2,1340.273305336272,23.03829855993939
CNGC2,NbL19g10480.1,main,wt_mock_5,1586.273113312621,55.37903164422559
CNGC2,NbL19g10480.1,main,wt_mock_7,1386.162408246048,211.5640500128476
CNGC2,NbL19g10480.1,main,wt_mock_10,1400.116996408344,198.0976062941956
CNGC2,NbL19g10480.1,main,wt_ag_2,638.6663230647129,107.6271455965598
CNGC2,NbL19g10480.1,main,wt_ag_5,501.46046690211,22.36890064025599
CNGC2,NbL19g10480.1,main,wt_ag_7,481.9023315308411,32.85054936653371
CNGC2,NbL19g10480.1,main,wt_ag_10,431.8760092477582,33.61268299426497
CNGC2,NbL19g10480.1,main,p19o_ag_2,517.1281004783058,43.53980979042605
CNGC2,NbL19g10480.1,main,p19o_ag_5,431.7617999014487,46.41856771268968
CNGC2,NbL19g10480.1,main,p19o_ag_7,349.4141475653194,13.2154260901501
CNGC2,NbL19g10480.1,main,p19o_ag_10,353.4825462631598,34.38044587243689
MPK3-6,NbL02g04960.1,main,wt_mock_2,1.792995826459656,1.114730760491051
MPK3-6,NbL02g04960.1,main,wt_mock_5,2.102464854991256,1.55864799979751
MPK3-6,NbL02g04960.1,main,wt_mock_7,1.614423372041822,0.6210415097354925
MPK3-6,NbL02g04960.1,main,wt_mock_10,2.056430110896462,0.7544182596668867
MPK3-6,NbL02g04960.1,main,wt_ag_2,5.705525702024834,0.2108777789385209
MPK3-6,NbL02g04960.1,main,wt_ag_5,20.84753203439297,2.878481857846566
MPK3-6,NbL02g04960.1,main,wt_ag_7,21.98347140270449,5.544797533449874
MPK3-6,NbL02g04960.1,main,wt_ag_10,33.47064508038014,6.317169592815336
MPK3-6,NbL02g04960.1,main,p19o_ag_2,11.83485302434775,3.294498650348155
MPK3-6,NbL02g04960.1,main,p19o_ag_5,16.38221264058802,4.91178274387176
MPK3-6,NbL02g04960.1,main,p19o_ag_7,21.91643189683604,2.895120000114831
MPK3-6,NbL02g04960.1,main,p19o_ag_10,26.04893030136655,6.450504305016094
MPK3-6,NbL11g06180.1,main,wt_mock_2,301.8949472426057,7.024510317540998
MPK3-6,NbL11g06180.1,main,wt_mock_5,334.4713542433135,7.277020435538534
MPK3-6,NbL11g06180.1,main,wt_mock_7,347.4860200574419,9.12106919357914
MPK3-6,NbL11g06180.1,main,wt_mock_10,351.7654336320391,11.97875173874555
MPK3-6,NbL11g06180.1,main,wt_ag_2,282.5348834510344,14.13588352142129
MPK3-6,NbL11g06180.1,main,wt_ag_5,328.9483926330988,25.48170274522422
MPK3-6,NbL11g06180.1,main,wt_ag_7,360.9564524716473,8.26760741963017
MPK3-6,NbL11g06180.1,main,wt_ag_10,369.30072043153,6.410943215968124
MPK3-6,NbL11g06180.1,main,p19o_ag_2,321.9819138070122,5.662908259299583
MPK3-6,NbL11g06180.1,main,p19o_ag_5,323.0331872624065,29.49574915192126
MPK3-6,NbL11g06180.1,main,p19o_ag_7,350.5814297056281,6.245178653518614
MPK3-6,NbL11g06180.1,main,p19o_ag_10,384.7217129652379,14.59689173488635
MPK3-6,NbL12g02360.1,main,wt_mock_2,188.1112505927603,32.31420858717552
MPK3-6,NbL12g02360.1,main,wt_mock_5,215.3588576026515,26.66784849784312
MPK3-6,NbL12g02360.1,main,wt_mock_7,466.3425834106265,229.2768025777316
MPK3-6,NbL12g02360.1,main,wt_mock_10,192.3193747841644,46.21128137502901
MPK3-6,NbL12g02360.1,main,wt_ag_2,1007.56714256775,156.9404312689534
MPK3-6,NbL12g02360.1,main,wt_ag_5,1282.808107206315,171.033813545769
MPK3-6,NbL12g02360.1,main,wt_ag_7,1601.709229026102,241.5251559542997
MPK3-6,NbL12g02360.1,main,wt_ag_10,1356.279947769882,89.69329829954329
MPK3-6,NbL12g02360.1,main,p19o_ag_2,1665.180785426299,502.3022796332059
MPK3-6,NbL12g02360.1,main,p19o_ag_5,1262.522553666234,182.6815424021734
MPK3-6,NbL12g02360.1,main,p19o_ag_7,1432.651782314151,210.6843476805694
MPK3-6,NbL12g02360.1,main,p19o_ag_10,1298.854626930149,102.3009423778429
MPK3-6,NbL09g04280.1,main,wt_mock_2,438.7292803293642,29.80166081769451
MPK3-6,NbL09g04280.1,main,wt_mock_5,498.0852317398989,27.68412676415346
MPK3-6,NbL09g04280.1,main,wt_mock_7,539.9585086459534,15.04631763223598
MPK3-6,NbL09g04280.1,main,wt_mock_10,513.6632016372813,14.79968389220373
MPK3-6,NbL09g04280.1,main,wt_ag_2,385.9540457211284,20.15717254926312
MPK3-6,NbL09g04280.1,main,wt_ag_5,451.1269373701263,28.66383531680011
MPK3-6,NbL09g04280.1,main,wt_ag_7,510.9878024688606,27.04746948997113
